,Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHX0_EFT[C],GHX0_MFT[C],GHX0_q_ghe[W/m],GHX0_ExFT[C],GHX1_EFT[C],GHX1_MFT[C],GHX1_q_ghe[W/m],GHX1_ExFT[C],GHX2_EFT[C],GHX2_MFT[C],GHX2_q_ghe[W/m],GHX2_ExFT[C]
2031,6.124037,8.084549,7.435043,6.937016,6.928404,6.631513,6.439246,6.120075,0.760212,5.800905,6.120075,6.117095,0.007099,6.114115,6.118486,6.130382,-0.028334,6.142278
2032,6.166851,8.214137,7.566304,7.098228,7.089955,6.839708,6.615993,6.207325,0.976720,5.798657,6.207325,6.152756,0.130420,6.098187,6.178222,6.153855,0.058237,6.129488
2033,6.123789,7.748291,7.072977,6.437689,6.427038,6.156953,5.788478,6.065816,-0.529289,6.343154,6.065816,6.136554,-0.135000,6.207291,6.103543,6.146928,-0.082798,6.190312
2034,6.095546,7.459425,6.996334,6.161396,6.149659,5.853599,5.361856,5.978409,-1.034335,6.594961,5.978409,6.123829,-0.243958,6.269249,6.055966,6.140781,-0.142285,6.225595
2035,6.021315,6.865058,6.442891,5.222424,5.211429,4.873984,4.447565,5.774026,-2.433758,7.100488,5.774026,6.081330,-0.563833,6.388634,5.937922,6.116621,-0.327873,6.295321
2036,5.917162,5.915720,5.452922,3.822959,3.811269,3.359645,2.932737,5.478727,-4.232051,8.024716,5.478727,6.025347,-0.908616,6.571968,5.770258,6.085053,-0.523266,6.399848
2037,5.839876,5.818866,5.429390,3.724190,3.710298,3.261689,2.968717,5.318993,-4.642307,7.669269,5.318993,5.960234,-1.266592,6.601476,5.660988,6.044320,-0.757163,6.427651
2038,5.753645,5.465757,5.137986,3.627769,3.619420,3.140081,2.925087,5.160995,-5.239397,7.396903,5.160995,5.881249,-1.687768,6.601502,5.545130,5.991947,-1.047025,6.438764
2039,5.652049,5.266760,4.993983,3.486675,3.479601,2.987329,2.887608,4.995489,-5.923708,7.103370,4.995489,5.782385,-2.211388,6.569282,5.415167,5.922771,-1.426503,6.430375
2040,5.602335,5.159145,4.889326,3.461122,3.453368,2.897088,2.867124,4.925494,-5.841526,6.983863,4.925494,5.731310,-2.286858,6.537127,5.355263,5.884703,-1.502518,6.414142
2041,5.513249,5.034982,4.798569,3.356966,3.350081,2.812221,2.797446,4.793230,-6.461189,6.789014,4.793230,5.642335,-2.748907,6.491439,5.246086,5.818578,-1.853399,6.391071
2042,5.444492,4.898758,4.674785,3.309243,3.302707,2.744301,2.738443,4.697963,-6.688473,6.657483,4.697963,5.572439,-2.984867,6.446914,5.164350,5.764653,-2.049028,6.364956
2043,5.344799,4.778367,4.579359,3.192839,3.187108,2.656960,2.651749,4.560483,-7.319021,6.469218,4.560483,5.471339,-3.492668,6.382196,5.046273,5.685971,-2.452915,6.325669
2044,5.348762,4.980646,4.759991,3.285239,3.278792,2.673721,2.659936,4.576588,-6.642920,6.493239,4.576588,5.473384,-3.108204,6.370180,5.054879,5.684628,-2.182646,6.314377
2045,5.311197,5.088643,4.874438,3.283426,3.275210,2.678635,2.605648,4.523975,-6.855882,6.442302,4.523975,5.436089,-3.259793,6.348204,5.010436,5.654924,-2.303329,6.299413
2046,5.547408,6.600761,6.385532,5.394726,5.386937,4.788661,4.539417,5.101536,-2.016535,5.663654,5.101536,5.599665,-1.786980,6.097794,5.367205,5.753355,-1.385271,6.139506
2047,5.816911,7.663553,7.341690,6.774595,6.760320,6.294130,6.060424,5.700373,1.477754,5.340321,5.700373,5.808234,-0.442694,5.916096,5.757899,5.884353,-0.519005,6.010808
2048,6.060170,8.455513,8.012482,7.902140,7.874420,7.415721,7.162011,6.183258,3.577292,5.204505,6.183258,6.012348,0.624667,5.841438,6.092106,6.023670,0.250129,5.955235
2049,6.253068,8.869101,8.377848,8.417464,8.388281,8.006792,7.789702,6.538716,4.699080,5.287730,6.538716,6.183298,1.335058,5.827879,6.349159,6.143250,0.773459,5.937340
2050,6.427093,9.032728,8.507017,8.673425,8.646220,8.355683,8.177242,6.830828,5.585835,5.484413,6.830828,6.346050,2.011183,5.861273,6.572280,6.261166,1.290708,5.950053
2051,6.592342,9.229828,8.712836,8.954875,8.924749,8.688441,8.553822,7.097912,6.461722,5.642001,7.097912,6.502289,2.643532,5.906667,6.780246,6.377595,1.787076,5.974943
2052,6.742463,9.476309,9.037199,9.296973,9.261564,9.050921,8.935875,7.340450,7.233669,5.745024,7.340450,6.643251,3.161102,5.946053,6.968611,6.484010,2.197183,5.999409
2053,6.929749,9.600409,9.145175,9.548270,9.517943,9.374993,9.283001,7.622095,8.388987,5.961190,7.622095,6.824744,4.027300,6.027394,7.196841,6.624501,2.890806,6.052161
2054,7.135642,9.895657,9.487784,9.930811,9.911974,9.822080,9.746185,7.936413,9.722545,6.126640,7.936413,7.021555,4.914841,6.106698,7.448489,6.778103,3.601480,6.107717
2055,7.352789,10.166786,9.807521,10.278738,10.261887,10.208033,10.127505,8.245190,10.908961,6.362876,8.245190,7.234387,5.858115,6.223583,7.706095,6.949011,4.387682,6.191927
2056,7.547120,10.344942,10.051693,10.593993,10.573051,10.536690,10.446672,8.510575,11.725449,6.574478,8.510575,7.426480,6.565532,6.342384,7.932391,7.106810,4.999905,6.281230
2057,7.682106,10.684209,10.488750,10.904602,10.891112,10.852768,10.731396,8.702834,12.051804,6.674272,8.702834,7.557056,6.807132,6.411279,8.091753,7.213938,5.215147,6.336124
2058,7.213938,10.367523,10.058210,10.072775,10.051362,9.956945,9.683591,7.972461,5.280699,6.261332,7.972461,7.113149,2.651916,6.253836,7.514161,6.870826,1.985391,6.227491
2059,7.075430,10.161960,9.844895,9.816850,9.800262,9.664313,9.397063,7.765019,4.907345,6.132976,7.765019,6.979643,2.361526,6.194266,7.346152,6.766033,1.744341,6.185915
2060,6.822643,9.412155,8.948695,8.819948,8.793377,8.546463,8.189524,7.292511,1.838419,6.395498,7.292511,6.764027,1.083122,6.235544,7.010653,6.607774,0.825697,6.204894
2061,6.721495,9.282035,8.876903,8.696865,8.681065,8.391123,8.090358,7.136740,1.891226,6.183122,7.136740,6.666569,0.932449,6.196398,6.885982,6.533510,0.699027,6.181038
2062,6.580071,8.465172,8.089271,7.403262,7.392424,7.058751,6.810479,6.811337,-0.001783,6.812195,6.811337,6.565533,0.510711,6.319730,6.680241,6.465591,0.445985,6.250940
2063,6.477105,8.070575,7.696547,6.814993,6.803956,6.401991,6.264512,6.595248,-0.688278,6.925984,6.595248,6.483847,0.231832,6.372445,6.535834,6.409985,0.261897,6.284137
2064,6.400949,7.822099,7.432385,6.476924,6.465593,5.974746,5.931321,6.445244,-1.025473,6.959168,6.445244,6.420213,0.049946,6.395182,6.431894,6.365583,0.132316,6.299272
2065,6.316405,7.465519,7.091574,5.969060,5.958217,5.426667,5.403240,6.262465,-1.782783,7.121689,6.262465,6.354696,-0.191369,6.446928,6.311655,6.321833,-0.021119,6.332012
2066,6.247858,7.217383,6.833867,5.661992,5.650775,5.053065,5.043015,6.121573,-2.177430,7.200131,6.121573,6.299234,-0.358668,6.476895,6.216326,6.283894,-0.136409,6.351462
2067,6.171414,6.914712,6.544700,5.225301,5.214648,4.606904,4.597214,5.957991,-2.840531,7.318769,5.957991,6.239226,-0.587059,6.520461,6.107983,6.243906,-0.283729,6.379828
2068,6.180662,7.376212,7.053022,5.955010,5.945538,5.414277,5.394026,6.037468,-1.543896,6.680909,6.037468,6.224803,-0.449500,6.412139,6.137380,6.230128,-0.222543,6.322876
2069,6.170714,7.470609,7.185212,6.101466,6.090482,5.629160,5.531461,6.044463,-1.394569,6.557465,6.044463,6.207429,-0.443015,6.370395,6.131378,6.215669,-0.229140,6.299959
2070,6.374871,8.629261,8.410080,7.933809,7.925842,7.583332,7.328123,6.555176,2.750944,5.782229,6.555176,6.343387,0.753762,6.131599,6.442222,6.297899,0.513652,6.153575
2071,6.556998,9.092985,8.779457,8.472558,8.458620,8.174569,7.946317,6.907859,4.406513,5.869400,6.907859,6.499776,1.731625,6.091694,6.690215,6.404750,1.211317,6.119286
2072,6.725105,9.519892,9.128695,9.190601,9.166098,8.867485,8.642967,7.232552,5.866389,5.822137,7.232552,6.643455,2.450252,6.054358,6.918367,6.504234,1.722520,6.090100
2073,6.841904,9.630861,9.210286,9.307272,9.282271,8.999581,8.813485,7.412695,6.165339,6.011905,7.412695,6.756791,2.886850,6.100887,7.062880,6.589359,2.084119,6.115839
2074,6.939548,9.743633,9.271757,9.378036,9.353621,9.106278,8.946079,7.551826,6.462643,6.157574,7.551826,6.853704,3.235939,6.155582,7.179494,6.665324,2.383285,6.151153
2075,7.039447,9.847631,9.372364,9.517498,9.489813,9.259548,9.135835,7.698124,6.957713,6.260413,7.698124,6.950882,3.616235,6.203639,7.299595,6.742134,2.697796,6.184674
2076,7.151524,10.008564,9.606913,9.786323,9.753943,9.532867,9.427673,7.874419,7.713748,6.321165,7.874419,7.056197,4.063442,6.237975,7.438034,6.824085,3.048985,6.210136
2077,7.237942,10.086140,9.641699,9.827281,9.797708,9.590923,9.501252,7.983595,7.864566,6.465938,7.983595,7.144445,4.348511,6.305296,7.536049,6.897248,3.310295,6.258447
2078,7.336095,10.275196,9.858237,10.024475,10.005247,9.817805,9.740384,8.131657,8.462788,6.522930,8.131657,7.237727,4.702565,6.343796,7.654894,6.971752,3.593703,6.288610
2079,7.436273,10.408404,10.023677,10.201079,10.183065,10.014075,9.928044,8.273985,8.954246,6.619926,8.273985,7.335317,5.081474,6.396650,7.773362,7.051029,3.910350,6.328696
2080,7.529061,10.509366,10.185680,10.397497,10.374426,10.214233,10.115135,8.406726,9.372474,6.698317,8.406726,7.425218,5.384632,6.443710,7.883255,7.124268,4.163864,6.365282
2081,7.625830,10.699863,10.485926,10.697706,10.682952,10.539454,10.406852,8.563569,9.996690,6.720285,8.563569,7.514248,5.690785,6.464928,8.003931,7.193715,4.394049,6.383499
2082,7.251471,10.205567,9.911953,9.868324,9.848015,9.610394,9.351216,7.955921,4.528302,6.560626,7.955921,7.167692,2.558126,6.379462,7.535532,6.926829,1.975490,6.318126
2083,7.128258,9.972947,9.678893,9.565093,9.549710,9.290053,9.042482,7.761371,4.145486,6.480260,7.761371,7.051942,2.295608,6.342513,7.383009,6.837115,1.766432,6.291221
2084,6.901350,9.264109,8.880165,8.602458,8.580452,8.221267,7.925884,7.335071,1.458956,6.744259,7.335071,6.859671,1.173957,6.384270,7.081524,6.695436,0.953409,6.309347
2085,6.802738,9.132867,8.795141,8.471473,8.458306,8.066964,7.816547,7.185056,1.499836,6.553565,7.185056,6.764408,0.999068,6.343761,6.960711,6.622197,0.803993,6.283684
2086,6.650257,8.379866,8.067210,7.282228,7.273211,6.858614,6.652286,6.845926,-0.483023,7.039566,6.845926,6.650828,0.486659,6.455730,6.741873,6.545551,0.489712,6.349229
2087,6.539194,8.023603,7.713066,6.756418,6.747255,6.286077,6.171990,6.625794,-1.136005,7.079598,6.625794,6.558318,0.168912,6.490842,6.589807,6.481352,0.271495,6.372897
2088,6.458540,7.808888,7.482620,6.475659,6.466194,5.929977,5.893634,6.479096,-1.394098,7.064559,6.479096,6.487286,-0.019502,6.495476,6.483464,6.430055,0.127178,6.376646
2089,6.371766,7.508869,7.186893,6.043418,6.034055,5.477160,5.456986,6.305880,-2.044136,7.154773,6.305880,6.415640,-0.264302,6.525400,6.364418,6.380164,-0.037916,6.395910
2090,6.307464,7.321393,6.980769,5.815618,5.805650,5.199881,5.190950,6.186593,-2.262230,7.182236,6.186593,6.360035,-0.394083,6.533477,6.279095,6.339885,-0.138121,6.400674
2091,6.233603,7.059004,6.724452,5.432254,5.422613,4.815030,4.806261,6.037698,-2.842715,7.269135,6.037698,6.299555,-0.604486,6.561413,6.177355,6.297886,-0.278240,6.418417
2092,6.249314,7.519331,7.228919,6.154103,6.145587,5.614114,5.595906,6.134581,-1.438195,6.673256,6.134581,6.289620,-0.413936,6.444660,6.217268,6.285938,-0.183339,6.354607
2093,6.237391,7.574064,7.311665,6.234436,6.224332,5.756490,5.666656,6.134721,-1.383387,6.602787,6.134721,6.272113,-0.406067,6.409505,6.207997,6.270985,-0.186163,6.333972
2094,6.450944,8.704820,8.497727,8.008879,8.001352,7.651657,7.410565,6.654700,2.845553,5.898835,6.654700,6.419290,0.886233,6.183880,6.529148,6.361567,0.630880,6.193986
2095,6.647499,9.206870,8.906111,8.604374,8.591007,8.303273,8.084322,7.030064,4.661794,5.975805,7.030064,6.589227,1.949323,6.148390,6.794951,6.478982,1.397174,6.163013
2096,6.818771,9.644882,9.266271,9.313574,9.289855,8.987917,8.770653,7.356522,6.075441,5.942392,7.356522,6.736834,2.662327,6.117146,7.026022,6.581911,1.908006,6.137801
2097,6.948221,9.764453,9.358748,9.460606,9.436489,9.163314,8.983788,7.556902,6.508613,6.130015,7.556902,6.861831,3.170502,6.166760,7.186197,6.676248,2.326087,6.166299
2098,7.054195,9.907579,9.450183,9.549095,9.525433,9.295006,9.139719,7.708403,6.843705,6.277086,7.708403,6.966587,3.546922,6.224772,7.312768,6.758684,2.649300,6.204600
