,Zone0_EFT[C],Zone0_ExFT[C],Zone0_CNT[C],Zone1_EFT[C],Zone1_ExFT[C],Zone1_CNT[C],Zone2_EFT[C],Zone2_ExFT[C],Zone2_CNT[C],Zone3_EFT[C],Zone3_ExFT[C],Zone3_CNT[C],Zone4_EFT[C],Zone4_ExFT[C],Zone4_CNT[C],Zone5_EFT[C],Zone5_ExFT[C],Zone5_CNT[C],GHX0_EFT[C],GHX0_MFT[C],GHX0_q_ghe[W/m],GHX0_ExFT[C],GHX0_CNT[C],GHX1_EFT[C],GHX1_MFT[C],GHX1_q_ghe[W/m],GHX1_ExFT[C],GHX1_CNT[C],GHX2_EFT[C],GHX2_MFT[C],GHX2_q_ghe[W/m],GHX2_ExFT[C],GHX2_CNT[C]
7965,9.094881,12.425253,12.425253,9.094881,4.298844,11.361163,9.094881,5.788833,9.630168,9.094881,4.298844,9.602413,9.094881,5.773400,8.637808,9.094881,4.298844,8.426057,8.426057,8.776500,-1.472273,9.126942,9.126942,8.426057,8.748329,-1.353924,9.070602,9.107346,8.426057,8.739991,-1.318894,9.053925,9.094881
7966,8.955581,11.802195,11.802195,8.955581,4.144584,10.948425,8.955581,5.637580,9.200358,8.955581,4.144584,9.185472,8.955581,5.622000,8.265530,8.955581,4.144584,8.104308,8.104308,8.546058,-1.882938,8.987808,8.987808,8.104308,8.517741,-1.762238,8.931174,8.968109,8.104308,8.509362,-1.726521,8.914415,8.955581
7967,8.932655,10.621406,10.621406,8.932655,4.134132,9.879580,8.932655,5.624177,7.664719,8.932655,4.134132,7.658777,8.932655,5.608586,7.205874,8.932655,4.134132,7.122125,7.122125,8.042262,-4.917334,8.962400,8.962400,7.122125,8.016124,-4.777650,8.910124,8.944217,7.122125,8.008395,-4.736342,8.894665,8.932655
7968,8.709798,9.718103,9.718103,8.709798,3.919091,9.051395,8.709798,5.406608,6.937155,8.709798,3.919091,6.932725,8.709798,5.390811,6.606280,8.709798,3.919091,6.569347,6.569347,7.653656,-6.416615,8.737964,8.737964,6.569347,7.628904,-6.270138,8.688460,8.720746,6.569347,7.621587,-6.226841,8.673827,8.709798
7969,8.531649,9.023943,9.023943,8.531649,3.764664,8.417479,8.531649,5.246093,6.570208,8.531649,3.764664,6.566138,8.531649,5.230148,6.271791,8.531649,3.764664,6.261263,6.261263,7.410310,-6.868372,8.559358,8.559358,6.261263,7.385960,-6.722820,8.510657,8.542418,6.261263,7.378764,-6.679806,8.496265,8.531649
7970,8.355199,8.417648,8.417648,8.355199,3.608103,7.868232,8.355199,5.084311,6.192141,8.355199,3.608103,6.188570,8.355199,5.068217,5.949436,8.355199,3.608103,5.944089,5.944089,7.163113,-7.660036,8.382137,8.382137,5.944089,7.139439,-7.511274,8.334789,8.365668,5.944089,7.132445,-7.467323,8.320800,8.355199
7971,8.245112,7.941613,7.941613,8.245112,3.516032,7.441043,8.245112,4.987636,6.003452,8.245112,3.516032,5.999945,8.245112,4.971459,5.775622,8.245112,3.516032,5.773329,5.773329,7.022724,-7.680516,8.272120,8.272120,5.773329,6.998989,-7.534606,8.224649,8.255608,5.773329,6.991977,-7.491501,8.210626,8.245112
7972,8.114378,7.498038,7.498038,8.114378,3.398193,7.037870,8.114378,4.866331,5.730761,8.114378,3.398193,5.727587,8.114378,4.850043,5.543286,8.114378,3.398193,5.541187,5.541187,6.841029,-8.302976,8.140870,8.140870,5.541187,6.817746,-8.154256,8.094305,8.124674,5.541187,6.810869,-8.110328,8.080551,8.114378
7973,7.970696,8.573882,8.573882,7.970696,3.269532,8.008089,7.970696,4.733645,6.117084,7.970696,3.269532,6.113221,7.970696,4.717237,5.818560,7.970696,3.269532,5.812770,5.812770,6.904931,-6.951215,7.997093,7.997093,5.812770,6.881732,-6.803562,7.950695,7.980955,5.812770,6.874878,-6.759939,7.936987,7.970696
7974,7.891219,8.918013,8.918013,7.891219,3.204497,8.328024,7.891219,4.664895,6.187989,7.891219,3.204497,6.182837,7.891219,4.648434,5.880551,7.891219,3.204497,5.849352,5.849352,6.883189,-6.870388,7.917027,7.917027,5.849352,6.860509,-6.719663,7.871665,7.901249,5.849352,6.853807,-6.675130,7.858263,7.891219
7975,7.740967,11.797767,11.797767,7.740967,3.065068,11.054006,7.740967,4.522414,8.346253,7.740967,3.065068,8.336631,7.740967,4.505817,7.528686,7.740967,3.065068,7.335102,7.335102,7.551434,-1.303509,7.767767,7.767767,7.335102,7.527885,-1.161611,7.720668,7.751384,7.335102,7.520919,-1.119641,7.706737,7.740967
7976,7.824565,12.871318,12.871318,7.824565,3.159348,11.734762,7.824565,4.614323,9.494425,7.824565,3.159348,9.471588,7.824565,4.597842,8.515374,7.824565,3.159348,8.278001,8.278001,8.064486,1.341935,7.850971,7.850971,8.278001,8.041284,1.487759,7.804567,7.834831,8.278001,8.034417,1.530919,7.790833,7.824565
7977,7.891387,13.280013,13.280013,7.891387,3.217208,11.924425,7.891387,5.959822,10.745629,7.891387,3.217208,10.695192,7.891387,4.658126,9.462244,7.891387,3.217208,9.173016,9.173016,8.545868,3.617352,7.918720,7.918720,9.173016,8.521853,3.755868,7.870691,7.902014,9.173016,8.514742,3.796888,7.856467,7.891387
7978,7.946556,13.698361,13.698361,7.946556,3.265170,12.163653,7.946556,7.050489,11.595293,7.946556,3.265170,11.531186,7.946556,4.708040,10.225339,7.946556,3.265170,9.919399,9.919399,8.947173,5.173424,7.974947,7.974947,9.919399,8.922231,5.306148,7.925062,7.957596,9.919399,8.914841,5.345468,7.910283,7.946556
7979,8.065872,13.990455,13.990455,8.065872,3.376577,12.180240,8.065872,8.725615,11.836532,8.065872,3.376577,11.770087,8.065872,4.821814,10.613620,8.065872,3.376577,10.317066,10.317066,9.205934,5.741658,8.094802,8.094802,10.317066,9.180519,5.872990,8.043971,8.077122,10.317066,9.172988,5.911906,8.028909,8.065872
7980,8.173976,14.242640,14.242640,8.173976,3.471573,12.479115,8.173976,11.703985,12.370592,8.173976,3.471573,12.298486,8.173976,4.920376,11.348381,8.173976,3.471573,11.108697,11.108697,9.655414,8.132634,8.202130,8.202130,11.108697,9.630681,8.271037,8.152666,8.184925,11.108697,9.623349,8.312069,8.138001,8.173976
7981,8.303886,14.488629,14.488629,8.303886,3.588769,12.964454,8.303886,12.485609,12.888793,8.303886,3.588769,12.801872,8.303886,5.041118,11.970631,8.303886,3.588769,11.750112,11.750112,10.040993,9.622429,8.331874,8.331874,11.750112,10.016407,9.760847,8.282703,8.314771,11.750112,10.009116,9.801898,8.268120,8.303886
7982,8.478394,14.777042,14.777042,8.478394,3.747526,13.089536,8.478394,13.764388,13.189268,8.478394,3.747526,13.108432,8.478394,5.204311,12.399335,8.478394,3.747526,12.200434,12.200434,10.353292,10.561057,8.506151,8.506151,12.200434,10.328911,10.700459,8.457387,8.489189,12.200434,10.321678,10.741814,8.442922,8.478394
7983,8.587633,14.968500,14.968500,8.587633,3.838947,13.379223,8.587633,14.077388,13.471428,8.587633,3.838947,13.416893,8.587633,5.300377,12.773896,8.587633,3.838947,12.591123,12.591123,10.603338,11.150688,8.615554,8.615554,12.591123,10.578813,11.288266,8.566503,8.598493,12.591123,10.571536,11.329086,8.551950,8.587633
7984,8.686088,15.099361,15.099361,8.686088,3.925465,13.587800,8.686088,14.187245,13.648945,8.686088,3.925465,13.594011,8.686088,5.390095,12.960818,8.686088,3.925465,12.743114,12.743114,10.728767,10.932680,8.714419,8.714419,12.743114,10.703881,11.067746,8.664648,8.697108,12.743114,10.696497,11.107820,8.649880,8.686088
7985,8.710383,15.086717,15.086717,8.710383,3.940709,13.707505,8.710383,13.799418,13.714291,8.710383,3.940709,13.635387,8.710383,5.407554,12.907131,8.710383,3.940709,12.634276,12.634276,10.687017,9.737049,8.739757,8.739757,12.634276,10.661214,9.866071,8.688152,8.721808,12.634276,10.653561,9.904343,8.672845,8.710383
7986,8.698704,15.066636,15.066636,8.698704,3.927263,14.150056,8.698704,12.916690,14.047112,8.698704,3.927263,13.994864,8.698704,5.394472,13.272861,8.698704,3.927263,12.895520,12.895520,10.811957,10.358458,8.728395,8.728395,12.895520,10.785877,10.488119,8.676234,8.710252,12.895520,10.778140,10.526581,8.660761,8.698704
7987,8.727015,14.802864,14.802864,8.727015,3.955825,13.642179,8.727015,5.651769,13.155301,8.727015,3.955825,13.091656,8.727015,5.423091,12.157634,8.727015,3.955825,11.574126,11.574126,10.167700,4.663548,8.761275,8.761275,11.574126,10.137602,4.763350,8.701079,8.740337,11.574126,10.128684,4.792922,8.683242,8.727015
7988,8.614432,14.609022,14.609022,8.614432,3.843793,13.438113,8.614432,5.326336,12.845122,8.614432,3.843793,12.797516,8.614432,5.310468,11.857717,8.614432,3.843793,11.312193,11.312193,9.980999,4.399664,8.649804,8.649804,11.312193,9.949923,4.502374,8.587652,8.628186,11.312193,9.940716,4.532800,8.569239,8.614432
7989,8.908469,14.197923,14.197923,8.908469,4.139685,12.713726,8.908469,5.622710,11.669008,8.908469,4.139685,11.614549,8.908469,5.607133,10.658073,8.908469,4.139685,10.173899,10.173899,9.560045,1.706498,8.946192,8.946192,10.173899,9.526902,1.798636,8.879905,8.923135,10.173899,9.517089,1.825915,8.860279,8.908469
7990,8.793485,13.861960,13.861960,8.793485,4.002640,12.590764,8.793485,5.490458,11.364050,8.793485,4.002640,11.332753,8.793485,5.474741,10.334613,8.793485,4.002640,9.948935,9.948935,9.390525,1.537600,8.832115,8.832115,9.948935,9.356583,1.631060,8.764232,8.808503,9.948935,9.346536,1.658725,8.744137,8.793485
7991,9.136772,13.419900,13.419900,9.136772,4.346695,12.159047,9.136772,5.835427,9.850791,9.136772,4.346695,9.836177,9.136772,5.820043,9.172046,9.136772,4.346695,8.949779,8.949779,9.062096,-0.357165,9.174413,9.174413,8.949779,9.029022,-0.251991,9.108265,9.151405,8.949779,9.019236,-0.220871,9.088693,9.136772
7992,9.144064,12.899755,12.899755,9.144064,4.324553,11.662334,9.144064,5.820124,9.165736,9.144064,4.324553,9.153550,9.144064,5.804715,8.574099,9.144064,4.324553,8.470436,8.470436,8.825838,-1.183496,9.181239,9.181239,8.470436,8.793172,-1.074718,9.115907,9.158515,8.470436,8.783509,-1.042539,9.096581,9.144064
7993,9.096941,12.388913,12.388913,9.096941,4.278046,11.177829,9.096941,5.773321,8.810671,9.096941,4.278046,8.799233,9.096941,5.757868,8.226232,9.096941,4.278046,8.196286,8.196286,8.665267,-1.543340,9.134249,9.134249,8.196286,8.632485,-1.435458,9.068683,9.111444,8.196286,8.622788,-1.403549,9.049291,9.096941
7994,9.095329,11.922603,11.922603,9.095329,4.280488,10.746554,9.095329,5.774827,8.345017,9.095329,4.280488,8.335217,9.095329,5.759375,7.850687,9.095329,4.280488,7.836003,7.836003,8.484088,-2.242654,9.132172,9.132172,7.836003,8.451712,-2.130620,9.067421,9.109650,7.836003,8.442139,-2.097491,9.048274,9.095329
7995,9.065262,11.418958,11.418958,9.065262,4.251348,10.283511,9.065262,5.745374,8.075960,9.065262,4.251348,8.066540,9.065262,5.729895,7.600402,9.065262,4.251348,7.594373,7.594373,8.348290,-2.580949,9.102207,9.102207,7.594373,8.315824,-2.469807,9.037275,9.079622,7.594373,8.306225,-2.436946,9.018078,9.065262
7996,9.047795,10.946409,10.946409,9.047795,4.236901,9.855811,9.047795,5.730176,7.678004,9.047795,4.236901,7.670043,9.047795,5.714683,7.285263,9.047795,4.236901,7.280067,7.280067,8.182119,-3.263488,9.084170,9.084170,7.280067,8.150154,-3.147843,9.020240,9.061934,7.280067,8.140704,-3.113657,9.001342,9.047795
7997,8.758459,12.112255,12.112255,8.758459,3.956651,10.944952,8.758459,5.446889,8.270797,8.758459,3.956651,8.261154,8.758459,5.431130,7.713698,8.758459,3.956651,7.699502,7.699502,8.246888,-2.063487,8.794275,8.794275,7.699502,8.215415,-1.944844,8.731329,8.772381,7.699502,8.206110,-1.909766,8.712719,8.758459
7998,8.702299,12.315167,12.315167,8.702299,3.926659,11.193904,8.702299,5.410648,8.284998,8.702299,3.926659,8.273511,8.702299,5.394859,7.755085,8.702299,3.926659,7.685085,7.685085,8.210921,-2.201809,8.736757,8.736757,7.685085,8.180641,-2.075021,8.676198,8.715693,7.685085,8.171689,-2.037536,8.658293,8.702299
7999,8.217601,13.740616,13.740616,8.217601,3.459538,12.810713,8.217601,4.937894,10.530832,8.217601,3.459538,10.513927,8.217601,4.921653,9.562368,8.217601,3.459538,9.209193,9.209193,8.730096,2.137023,8.251000,8.251000,9.209193,8.700749,2.267927,8.192306,8.230585,9.209193,8.692066,2.306658,8.174939,8.217601
8000,8.252236,14.192931,14.192931,8.252236,3.534752,12.922272,8.252236,5.003608,11.361589,8.252236,3.534752,11.328176,8.252236,4.987459,10.383831,8.252236,3.534752,10.004887,10.004887,9.144418,4.304816,8.283949,8.283949,10.004887,9.116554,4.444215,8.228222,8.264566,10.004887,9.108306,4.485480,8.211725,8.252236
8001,8.229568,14.345748,14.345748,8.229568,3.509718,12.870779,8.229568,8.468436,12.417205,8.229568,3.509718,12.349902,8.229568,4.962897,11.221167,8.229568,3.509718,10.795871,10.795871,9.528597,6.105292,8.261324,8.261324,10.795871,9.500697,6.239705,8.205524,8.241916,10.795871,9.492435,6.279511,8.188999,8.229568
8002,8.309105,14.562972,14.562972,8.309105,3.589087,12.940746,8.309105,10.876570,12.814307,8.309105,3.589087,12.738807,8.309105,5.042623,11.636547,8.309105,3.589087,11.240976,11.240976,9.790948,6.874029,8.340920,8.340920,11.240976,9.762997,7.006534,8.285018,8.321475,11.240976,9.754717,7.045785,8.268458,8.309105
8003,8.432106,14.766449,14.766449,8.432106,3.702019,12.932867,8.432106,12.261171,12.902392,8.432106,3.702019,12.827915,8.432106,5.158433,11.832132,8.432106,3.702019,11.474997,11.474997,9.969351,7.227472,8.463706,8.463706,11.474997,9.941590,7.360735,8.408183,8.444394,11.474997,9.933365,7.400215,8.391734,8.432106
8004,8.506424,14.901045,14.901045,8.506424,3.763845,13.029953,8.506424,13.332822,13.045132,8.506424,3.763845,12.959929,8.506424,5.223509,12.070223,8.506424,3.763845,11.780777,11.780777,10.159275,7.890278,8.537773,8.537773,11.780777,10.131735,8.024289,8.482692,8.518614,11.780777,10.123574,8.063998,8.466372,8.506424
8005,8.534653,14.986046,14.986046,8.534653,3.784972,13.396660,8.534653,13.591588,13.409811,8.534653,3.784972,13.308990,8.534653,5.246421,12.551520,8.534653,3.784972,12.289711,12.289711,10.427716,9.201814,8.565722,8.565722,12.289711,10.400423,9.336698,8.511135,8.546735,12.289711,10.392333,9.376676,8.494955,8.534653
8006,8.713134,15.214394,15.214394,8.713134,3.956323,13.497428,8.713134,14.449354,13.584516,8.713134,3.956323,13.496982,8.713134,5.420170,12.887544,8.713134,3.956323,12.666385,12.666385,10.704827,10.393779,8.743270,8.743270,12.666385,10.678354,10.534053,8.690324,8.724854,12.666385,10.670506,10.575640,8.674627,8.713134
8007,8.839824,15.356115,15.356115,8.839824,4.064427,13.790746,8.839824,14.580954,13.867973,8.839824,4.064427,13.811824,8.839824,5.533137,13.296113,8.839824,4.064427,13.102084,13.102084,10.985750,11.533433,8.869416,8.869416,13.102084,10.959756,11.675096,8.817427,8.851333,13.102084,10.952047,11.717105,8.802010,8.839824
8008,8.946866,15.461147,15.461147,8.946866,4.157840,13.980854,8.946866,14.686752,14.032622,8.946866,4.157840,13.976802,8.946866,5.630158,13.464110,8.946866,4.157840,13.236330,13.236330,11.106448,11.355567,8.976566,8.976566,13.236330,11.080358,11.494665,8.924387,8.958417,13.236330,11.072622,11.535913,8.908914,8.946866
8009,9.013419,15.513550,15.513550,9.013419,4.213516,14.213894,9.013419,14.752080,14.250307,9.013419,4.213516,14.174719,9.013419,5.688625,13.575552,9.013419,4.213516,13.303130,13.303130,11.173241,11.112906,9.043351,9.043351,13.303130,11.146947,11.250095,8.990764,9.025060,13.303130,11.139150,11.290775,8.975171,9.013419
8010,9.015388,15.489112,15.489112,9.015388,4.209761,14.613780,9.015388,14.199243,14.584150,9.015388,4.209761,14.532854,9.015388,5.686197,13.899918,9.015388,4.209761,13.520393,13.520393,11.282999,11.432876,9.045605,9.045605,13.520393,11.256455,11.568514,8.992517,9.027139,13.520393,11.248584,11.608733,8.976775,9.015388
8011,8.955978,15.253380,15.253380,8.955978,4.151744,14.089460,8.955978,5.910630,13.719989,8.955978,4.151744,13.654008,8.955978,5.627610,12.746414,8.955978,4.151744,12.131387,12.131387,10.561296,5.159431,8.991206,8.991206,12.131387,10.530346,5.261136,8.929305,8.969675,12.131387,10.521180,5.291258,8.910972,8.955978
8012,8.828123,15.056965,15.056965,8.828123,4.032316,13.875988,8.828123,5.521395,13.372049,8.828123,4.032316,13.322505,8.828123,5.505706,12.389341,8.828123,4.032316,11.817106,11.817106,10.340795,4.842662,8.864484,8.864484,11.817106,10.308849,4.947453,8.800592,8.842260,11.817106,10.299390,4.978481,8.781673,8.828123
8013,9.099484,14.745019,14.745019,9.099484,4.307437,13.211369,9.099484,5.796511,12.192497,9.099484,4.307437,12.135025,9.099484,5.781088,11.149623,9.099484,4.307437,10.635788,10.635788,9.887030,2.055921,9.138271,9.138271,10.635788,9.852949,2.149498,9.070110,9.114563,10.635788,9.842864,2.177190,9.049940,9.099484
8014,8.982863,14.401504,14.401504,8.982863,4.170758,13.086732,8.982863,5.664099,11.836215,8.982863,4.170758,11.803879,8.982863,5.648544,10.762226,8.982863,4.170758,10.359407,10.359407,9.690941,1.832750,9.022475,9.022475,10.359407,9.656135,1.928180,8.952863,8.998262,10.359407,9.645837,1.956414,8.932267,8.982863
8015,9.346343,13.997130,13.997130,9.346343,4.534622,12.684899,9.346343,6.029057,10.220627,9.346343,4.534622,10.205539,9.346343,6.013847,9.506689,9.346343,4.534622,9.280194,9.280194,9.332463,-0.167912,9.384733,9.384733,9.280194,9.298729,-0.059544,9.317265,9.361266,9.280194,9.288753,-0.027495,9.297311,9.346343
8016,9.350212,13.498628,13.498628,9.350212,4.507473,12.201935,9.350212,6.009035,9.464541,9.350212,4.507473,9.452419,9.350212,5.993802,8.846464,9.350212,4.507473,8.743521,8.743521,9.065692,-1.101610,9.387863,9.387863,8.743521,9.032606,-0.988479,9.321692,9.364847,8.743521,9.022824,-0.955030,9.302127,9.350212
8017,9.289714,12.944544,12.944544,9.289714,4.448228,11.680333,9.289714,5.949301,9.079502,9.289714,4.448228,9.068200,9.289714,5.934014,8.462972,9.289714,4.448228,8.433629,8.433629,8.880469,-1.523705,9.327309,9.327309,8.433629,8.847432,-1.411049,9.261234,9.304326,8.433629,8.837665,-1.377747,9.241702,9.289714
8018,9.275651,12.418172,12.418172,9.275651,4.439677,11.200810,9.275651,5.939449,8.559088,9.275651,4.439677,8.549592,9.275651,5.924152,8.039412,9.275651,4.439677,8.025377,8.025377,8.668938,-2.345515,9.312499,9.312499,8.025377,8.636555,-2.227494,9.247734,9.289972,8.025377,8.626985,-2.192614,9.228593,9.275651
8019,9.231676,11.826081,11.826081,9.231676,4.398051,10.664501,9.231676,5.897141,8.231533,9.231676,4.398051,8.222722,9.231676,5.881804,7.740338,9.231676,4.398051,7.734725,7.734725,8.501545,-2.808139,9.268364,9.268364,7.734725,8.469303,-2.690068,9.203881,9.245935,7.734725,8.459776,-2.655179,9.184826,9.231676
8020,9.194307,11.222116,11.222116,9.194307,4.365402,10.126441,9.194307,5.863290,7.753538,9.194307,4.365402,7.746246,9.194307,5.847921,7.360712,9.194307,4.365402,7.356040,7.356040,8.293062,-3.696411,9.230085,9.230085,7.356040,8.261619,-3.572375,9.167199,9.208211,7.356040,8.252330,-3.535730,9.148621,9.194307
8021,8.920837,12.209031,12.209031,8.920837,4.102280,11.083766,8.920837,5.596895,8.194538,8.920837,4.102280,8.186472,8.920837,5.581279,7.661974,8.920837,4.102280,7.650066,7.650066,8.302790,-2.777593,8.955514,8.955514,7.650066,8.272315,-2.647910,8.894564,8.934314,7.650066,8.263311,-2.609594,8.876556,8.920837
8022,8.838897,12.215465,12.215465,8.838897,4.045803,11.165760,8.838897,5.534289,8.063970,8.838897,4.045803,8.054654,8.838897,5.518613,7.575729,8.838897,4.045803,7.520109,7.520109,8.195896,-3.281824,8.871684,8.871684,7.520109,8.167082,-3.141893,8.814055,8.851639,7.520109,8.158569,-3.100552,8.797029,8.838897
8023,8.439554,13.719974,13.719974,8.439554,3.663964,12.829039,8.439554,5.147108,10.161786,8.439554,3.663964,10.148094,8.439554,5.131066,9.188557,8.439554,3.663964,8.906065,8.906065,8.688743,1.097080,8.471421,8.471421,8.906065,8.660740,1.238444,8.415415,8.451940,8.906065,8.652460,1.280241,8.398856,8.439554
8024,8.464235,14.179557,14.179557,8.464235,3.722135,12.956598,8.464235,5.197493,11.051295,8.464235,3.722135,11.022209,8.464235,5.181516,9.988790,8.464235,3.722135,9.677614,9.677614,9.086093,3.292067,8.494573,8.494573,9.677614,9.059436,3.440429,8.441257,8.476028,9.677614,9.051550,3.484316,8.425486,8.464235
8025,8.415764,14.377179,14.377179,8.415764,3.672835,12.955909,8.415764,7.957905,12.312259,8.415764,3.672835,12.250361,8.415764,5.132215,10.963818,8.415764,3.672835,10.593417,10.593417,9.519950,5.606331,8.446484,8.446484,10.593417,9.492959,5.747298,8.392501,8.427707,10.593417,9.484970,5.789019,8.376524,8.415764
8026,8.553087,14.634238,14.634238,8.553087,3.810671,13.081052,8.553087,8.907523,12.644058,8.553087,3.810671,12.577221,8.553087,5.270485,11.308373,8.553087,3.810671,10.977247,10.977247,9.780428,6.308852,8.583608,8.583608,10.977247,9.753612,6.450208,8.529976,8.564953,10.977247,9.745673,6.492053,8.514100,8.553087
8027,8.714424,14.817456,14.817456,8.714424,3.956003,13.049480,8.714424,8.992198,12.677213,8.714424,3.956003,12.611225,8.714424,5.420234,11.344806,8.714424,3.956003,11.055981,11.055981,9.900276,6.221902,8.744571,8.744571,11.055981,9.873789,6.364502,8.691596,8.726145,11.055981,9.865947,6.406718,8.675913,8.714424
8028,8.843683,14.904399,14.904399,8.843683,4.068074,13.099690,8.843683,8.952977,12.638442,8.843683,4.068074,12.565479,8.843683,5.536850,11.318144,8.843683,4.068074,11.099094,11.099094,9.986154,6.229333,8.873214,8.873214,11.099094,9.960208,6.374560,8.821321,8.855165,11.099094,9.952526,6.417556,8.805958,8.843683
8029,8.921374,14.968144,14.968144,8.921374,4.132691,13.401675,8.921374,8.744584,12.731542,8.921374,4.132691,12.647051,8.921374,5.604823,11.410658,8.921374,4.132691,11.224647,11.224647,10.087515,6.542612,8.950383,8.950383,11.224647,10.062028,6.689252,8.899409,8.932653,11.224647,10.054482,6.732669,8.884317,8.921374
8030,8.990909,15.034428,15.034428,8.990909,4.193771,13.297701,8.990909,9.428924,12.813613,8.990909,4.193771,12.734362,8.990909,5.668148,11.484090,8.990909,4.193771,11.321114,11.321114,10.170333,6.723842,9.019551,9.019551,11.321114,10.145168,6.870873,8.969222,9.002045,11.321114,10.137717,6.914409,8.954320,8.990909
